@relation 'Generic Classifier'
@attribute 'method' numeric
@attribute 'hypothesis' numeric
@attribute 'that' numeric
@attribute 'may' numeric
@attribute 'analysis' numeric
@attribute 'hypothesis that' numeric
@attribute 'suggest' numeric
@attribute 'using' numeric
@attribute 'developed' numeric
@attribute 'experiment' numeric
@attribute category {experiment,method,finding,result,hypothesis,analysis}
@data
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,1,1,1,0,1,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,1,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,1,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,1,0,0,0,0,0,0,0,0,hypothesis
0,1,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,0,0,1,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,1,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,1,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,1,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,1,1,1,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,1,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,1,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,1,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,1,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,1,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,1,1,0,0,1,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,1,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,1,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,1,1,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,0,0,0,0,0,0,0,0,hypothesis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,1,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,1,1,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,1,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,1,1,0,0,1,0,0,0,0,analysis
0,0,1,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,1,0,0,0,0,0,0,analysis
0,0,1,1,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,1,0,0,analysis
0,0,1,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,1,0,1,0,0,1,0,0,analysis
1,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,1,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,1,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,1,0,analysis
1,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,1,0,0,analysis
0,0,0,0,0,0,0,1,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,1,0,analysis
0,0,1,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,1,0,0,analysis
0,0,1,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
1,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,1,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,1,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,1,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,1,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,1,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
1,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,1,0,0,1,0,0,analysis
0,0,0,0,1,0,0,0,0,0,analysis
0,0,0,0,0,0,0,1,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,1,1,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
0,0,0,0,0,0,0,0,0,0,analysis
